Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketSerializer,serialize,3,1,2,12,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftPacket,org.geysermc.mcprotocollib.protocol.codec.MinecraftPacket
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketSerializer,deserialize,3,1,2,17,0,org.geysermc.mcprotocollib.protocol.codec.PacketFactory,org.geysermc.mcprotocollib.protocol.codec.PacketFactory
java,org.geysermc.mcprotocollib.protocol.codec,PacketCodec,getCodec,3,1,1,22,0,,
java,org.geysermc.mcprotocollib.protocol.codec,PacketCodec,builder,3,1,0,26,0,,
java,org.geysermc.mcprotocollib.protocol.codec,PacketCodec,toBuilder,7,1,0,30,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,NbtComponentSerializer,2,1,0,47,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,tagComponentToJson,3,1,1,51,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,jsonComponentToTag,3,1,1,57,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertToTag,50,15,1,61,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertJsonArray,37,8,1,106,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertObjectEntry,15,3,3,155,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,addComponentType,11,4,2,182,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertToJson,53,16,2,196,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,convertNbtMapEntry,13,3,3,245,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,removeComponentType,12,4,1,262,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,fromIntArray,6,2,1,278,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,toIntArray,3,1,1,285,0,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer,org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,toIntArray,3,1,2,289,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,parseUUID,8,1,1,293,0,,
java,org.geysermc.mcprotocollib.protocol.codec,NbtComponentSerializer,stringValue,35,11,1,302,0,,
java,org.geysermc.mcprotocollib.protocol.codec,PacketFactory,construct,0,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,builder,3,1,0,15,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,registerClientboundPacket,5,1,2,19,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,registerServerboundPacket,5,1,2,25,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftPacketRegistry,build,10,3,0,31,0,org.geysermc.mcprotocollib.network.packet.PacketRegistry,org.geysermc.mcprotocollib.network.packet.PacketRegistry
java,org.geysermc.mcprotocollib.protocol.data.handshake,HandshakeIntent,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,BossBarDivision,from,3,1,1,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ofId,3,1,1,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ofCustom,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isId,0,1,0,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,id,0,1,0,21,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isCustom,0,1,0,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,custom,0,1,0,25,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifId,0,1,1,27,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifCustom,0,1,1,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,getOrCompute,0,1,1,31,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isId,3,1,0,37,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isCustom,3,1,0,42,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,custom,3,1,0,47,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifId,4,1,1,52,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifCustom,3,1,1,58,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,getOrCompute,3,1,1,64,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isId,3,1,0,71,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,id,3,1,0,76,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,isCustom,3,1,0,81,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,custom,3,1,0,86,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifId,3,1,1,91,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,ifCustom,4,1,1,96,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,Holder,getOrCompute,3,1,1,102,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,BossBarAction,from,3,1,1,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,WeightedList,3,1,2,18,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,write,3,1,2,22,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,with,4,1,2,26,0,org.geysermc.mcprotocollib.protocol.data.game.WeightedList,org.geysermc.mcprotocollib.protocol.data.game.WeightedList
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,add,3,1,2,31,0,org.geysermc.mcprotocollib.protocol.data.game.WeightedList,org.geysermc.mcprotocollib.protocol.data.game.WeightedList
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,add,3,1,1,35,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,get,3,1,1,39,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,contains,8,3,1,43,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,Entry,3,1,2,54,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game,WeightedList,write,4,1,2,58,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game,UnlockRecipesAction,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,PlayerListEntryAction,from,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,BossBarColor,from,3,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,PlayerListEntry,PlayerListEntry,3,1,1,30,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,ServerLinkType,from,3,1,1,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,ClientCommand,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game,ResourcePackStatus,from,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,3,1,2,51,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,23,4,3,55,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,BitStorage,3,1,1,83,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,get,8,2,1,88,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,set,11,3,2,98,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,toIntArray,14,4,0,112,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,cellIndex,3,1,1,129,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,BitStorage,bitIndex,3,1,2,133,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,DataPalette,6,1,4,25,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,DataPalette,3,1,1,32,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.Palette,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.Palette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,createForBlockState,3,1,2,36,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,createForBiome,3,1,2,40,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,createEmpty,3,1,3,44,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,create,3,1,4,48,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,get,9,2,3,52,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage; org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette; org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.Palette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,set,16,3,4,61,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette; org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage; org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.Palette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,sanitizeBitsPerEntry,8,2,1,83,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,resize,15,3,0,91,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage,org.geysermc.mcprotocollib.protocol.data.game.chunk.BitStorage; org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette; org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.Palette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,createPalette,11,3,2,108,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,index,3,1,3,118,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,DataPalette,calculateBitsPerEntry,3,1,1,122,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,ChunkSection,3,1,4,24,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,ChunkSection,3,1,1,28,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,getBlock,3,1,3,32,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,setBlock,9,3,4,36,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk,ChunkSection,isBlockCountEmpty,3,1,0,45,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,ListPalette,4,1,1,24,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,ListPalette,8,2,2,30,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,size,3,1,0,41,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,stateToId,14,4,1,46,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.ListPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.ListPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,idToState,8,2,1,63,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.ListPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.ListPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,ListPalette,copy,3,1,0,72,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,SingletonPalette,size,3,1,0,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,SingletonPalette,stateToId,3,1,1,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,SingletonPalette,idToState,3,1,1,24,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,SingletonPalette,copy,3,1,0,29,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,Palette,size,0,1,0,7,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,Palette,stateToId,0,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,Palette,idToState,0,1,1,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,Palette,copy,0,1,0,32,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,GlobalPalette,size,3,1,0,12,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,GlobalPalette,stateToId,3,1,1,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,GlobalPalette,idToState,3,1,1,22,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,GlobalPalette,copy,3,1,0,27,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,MapPalette,5,1,1,26,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,MapPalette,10,2,2,33,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,size,3,1,0,45,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,stateToId,9,2,1,50,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.MapPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.MapPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,idToState,8,2,1,62,0,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.MapPalette,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette.MapPalette
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,MapPalette,copy,5,1,0,71,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chunk.palette,PaletteType,PaletteType,5,1,3,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,ChatTypeDecoration,translationKey,0,1,0,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,ChatTypeDecoration,parameters,0,1,0,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,ChatTypeDecoration,style,0,1,0,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,ChatCompletionAction,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,MessageSignature,read,12,2,1,15,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.data.game.chat,BuiltinChatType,BuiltinChatType,4,1,0,21,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,BuiltinChatType,getResourceLocation,3,1,0,26,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,BuiltinChatType,from,3,1,1,32,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat,ChatFilterType,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.chat.numbers,BlankFormat,BlankFormat,2,1,0,7,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,AttributeModifier,AttributeModifier,5,1,3,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,AttributeType,getIdentifier,0,1,0,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,AttributeType,getId,0,1,0,13,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,Attribute,Attribute,3,1,1,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,Attribute,Attribute,3,1,2,21,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute,ModifierOperation,from,3,1,1,10,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,Effect,from,3,1,1,47,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,EntityEvent,from,3,1,1,77,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,EquipmentSlot,EquipmentSlot,3,1,1,15,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,EquipmentSlot,networkId,3,1,0,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,EquipmentSlot,fromEnumOrdinal,3,1,1,32,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,EquipmentSlot,fromId,6,2,1,36,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity,RotationOrigin,from,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.type,EntityType,EntityType,3,1,0,167,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.type,EntityType,EntityType,3,1,1,171,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.type,EntityType,from,3,1,1,177,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.type,PaintingType,from,3,1,1,57,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.object,MinecartType,from,3,1,1,14,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.object,Direction,Direction,3,1,1,16,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.object,Direction,getByHorizontalIndex,3,1,1,23,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.object,Direction,from,3,1,1,27,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.object,WardenData,WardenData,3,1,1,9,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata,FloatMetadataType,FloatMetadataType,6,1,4,11,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata,FloatMetadataType,readMetadata,3,1,2,19,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata,FloatMetadataType,writeMetadataPrimitive,3,1,2,24,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata,EntityMetadata,getValue,0,1,0,17,0,,
java,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata,EntityMetadata,write,3,1,1,22,0,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.EntityMetadata,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.EntityMetadata
